Asset Age,Time Since Last Maintenance,Total Spare Parts Cost,Failure Count,Avg Time Between Maintenance,Month,Asset Number,Predicted Time to Next Failure,Predicted Failure Type,Predicted Cost,Actual Time to Next Failure,Actual Failure Type,Actual Cost
448,41.0,39854.4,79,5.298611111111111,4,ASD-COC-GFL003-AHU119,0.0,DIRTY,39853.55179999994,0.0,DIRTY,39854.4
531,0.0,27023.36,68,7.654761904761905,6,ASD-COA-GFL004-AHU069,4.1,DAMAGED,27014.914200000054,0.0,DAMAGED,27023.36
589,8.0,4576.03,75,8.777777777777779,9,ASD-COB-GFL016-AHU091,0.0,WARNING,4572.434799999992,0.0,WARNING,4576.03
451,0.0,2077.62,42,11.294117647058824,4,ASD-COC-TFL001-AHU127,21.41,DIRTY,2076.187799999999,0.0,DIRTY,2077.62
451,0.0,13382.48,54,6.627118644067797,5,ASD-COB-BAS17A-AHU205,3.11,DIRTY,13382.321599999988,6.0,WARNING,13382.48
615,0.0,76694.72,132,4.3478260869565215,9,ASD-MTB-FOF008-AHU018,7.78,DAMAGED,76681.0508000001,31.0,DAMAGED,76694.72
120,0.0,0.0,26,4.735294117647059,6,ASD-LOU-QA2-AHU001,1.04,NOT WORKING,0.0,3.0,NOT WORKING,0.0
588,0.0,44094.16,81,7.4222222222222225,9,ASD-MTB-FOF024-AHU057,2.32,DIRTY,44101.34909999993,0.0,DIRTY,44094.16
217,7.0,18104.38,73,2.9299065420560746,8,ASD-MTB-GFL007-AHU003,0.0,WARNING,18105.779999999955,0.0,WARNING,18104.38
25,0.0,1185.76,7,10.0,2,ASD-MTB-FOF011-AHU025,11.18,DIRTY,1189.7691999999995,0.0,DIRTY,1185.76
564,2.0,17525.28,205,2.596296296296296,7,ASD-MTB-GFL-AHU204,0.0,NOT WORKING,17519.446800000005,0.0,NOT WORKING,17525.28
710,0.0,13559.22,103,5.940298507462686,12,ASD-COC-GFL005-AHU123,0.55,DAMAGED,13556.726999999995,0.0,DAMAGED,13559.22
164,0.0,2307.96,10,6.339622641509434,6,ASD-COA-GFL004-AHU070,6.36,WARNING,2307.8492000000006,0.0,WARNING,2307.96
300,0.0,17496.719999999998,40,7.63953488372093,11,ASD-COA-GFL001-AHU071,19.64,DIRTY,17497.42439999998,3.0,DIRTY,17496.719999999998
159,14.0,6267.379999999999,41,3.852564102564103,7,ASD-MTB-FOF009-AHU017,0.0,WARNING,6267.4516,0.0,NOT WORKING,6267.379999999999
17,0.0,401.97,4,10.5,2,ASD-MTB-FOF021-AHU048,1.78,DIRTY,399.8921999999999,0.0,DIRTY,401.97
15,0.0,0.0,5,7.63953488372093,1,ASD-COA-GFL001-AHU071,6.93,DIRTY,0.0,0.0,DIRTY,0.0
420,0.0,5531.0,58,6.803921568627451,4,ASD-MTB-FOF008-AHU062,4.1,NOISY,5531.7838,80.0,NOISY,5531.0
247,0.0,1685.3,16,11.75,9,ASD-MTB-FOF010-AHU026,5.34,NOT WORKING,1685.170199999999,9.0,LEAKAGE,1685.3
343,0.0,16038.2,42,8.320512820512821,12,ASD-MTB-FOF011-AHU033,6.32,WARNING,16036.988599999973,10.0,WARNING,16038.2
359,51.0,5115.78,47,7.888888888888889,12,ASD-COA-GFL002-AHU067,0.0,LEAKAGE,5115.421100000012,0.0,LEAKAGE,5115.78
308,0.0,2344.0,18,25.83333333333333,11,ASD-COC-TFL006-AHU164,29.94,WARNING,2344.6168000000007,171.0,WARNING,2344.0
645,9.0,41924.03,125,5.140845070422535,10,ASD-MTB-FOF008-AHU014,0.0,DIRTY,41963.37700000001,0.0,DIRTY,41924.03
562,0.0,67470.9,119,5.298611111111111,7,ASD-COC-GFL003-AHU119,2.84,WARNING,67440.21990000004,0.0,WARNING,67470.9
377,269.0,3206.4,11,30.33333333333333,3,ASD-LOU-QA1-AHU002,0.0,DIRTY,3206.492800000001,0.0,NOT WORKING,3206.4
647,0.0,4733.84,34,18.88235294117647,10,ASD-COC-TFL004-AHU142,7.33,DAMAGED,4728.996900000006,0.0,DAMAGED,4733.84
639,0.0,56640.96,139,5.044303797468355,10,ASD-COA-GFL001-AHU066,1.37,WARNING,56651.95390000002,0.0,WARNING,56640.96
80,0.0,1832.08,19,6.803921568627451,4,ASD-MTB-FOF008-AHU062,5.5,DIRTY,1831.7264999999963,0.0,DIRTY,1832.08
472,45.0,35426.52,63,7.688888888888889,5,ASD-MTB-FOF021-AHU038,0.0,DIRTY,35424.987099999955,0.0,DIRTY,35426.52
98,0.0,1590.75,13,8.594594594594595,4,ASD-MTB-FOF009-AHU015,18.85,NOT WORKING,1589.9755999999998,0.0,NOT WORKING,1590.75
569,0.0,17393.0,74,7.159090909090909,9,ASD-MTB-GFL006-AHU002,27.46,DAMAGED,17395.573200000003,6.0,DIRTY,17393.0
283,0.0,39320.5,45,5.921875,10,ASD-COB-GFL020-AHU082,10.83,DIRTY,39301.52570000003,0.0,DIRTY,39320.5
198,0.0,6788.52,24,8.76595744680851,7,ASD-COC-GFL004-AHU122,5.4,DIRTY,6780.727999999997,33.0,DIRTY,6788.52
23,0.0,9744.52,22,5.551724137931035,2,ASD-MTB-FOF021-AHU056,2.61,DAMAGED,9747.848199999997,139.0,DAMAGED,9744.52
617,0.0,31527.65,82,6.427083333333333,9,ASD-MTB-FOF011-AHU045,2.2,DIRTY,31522.582700000024,0.0,DIRTY,31527.65
489,0.0,3199.42,86,1.9230769230769231,5,ASD-MTB-FOF011-AHU043,0.03,NOT WORKING,3199.420000000002,0.0,NOT WORKING,3199.42
364,0.0,36222.3,34,12.98148148148148,2,ASD-COA-GFL003-AHU183,16.58,DIRTY,36243.10589999997,0.0,DIRTY,36222.3
288,166.0,5563.42,19,8.894736842105264,10,ASD-COB-GFL18A-AHU192,0.0,DIRTY,5562.803000000001,0.0,DIRTY,5563.42
42,0.0,15614.9,25,7.819148936170213,2,ASD-MTB-FOF010-AHU036,2.2,DIRTY,15615.117,0.0,DIRTY,15614.9
164,47.0,14912.3,27,5.6454545454545455,6,ASD-MTB-FOF010-AHU044,0.0,WARNING,14911.44039999999,0.0,WARNING,14912.3
453,31.0,0.0,13,18.4,5,ASD-COC-GFL005-AHU107,0.0,DAMAGED,0.0,0.0,NOT WORKING,0.0
804,1.0,53460.16,249,3.05078125,3,ASD-MTB-FOF010-AHU040,0.0,NOT WORKING,53460.160000000076,0.0,NOT WORKING,53460.16
553,0.0,27018.120000000003,38,10.59722222222222,7,ASD-MTB-GFL07A-AHU178,8.93,DIRTY,27018.25860000007,19.0,DIRTY,27018.120000000003
186,71.0,4965.8,13,8.633333333333333,12,ASD-MTB-FOF011-AHU059,0.0,DIRTY,4965.937199999992,0.0,DIRTY,4965.8
675,0.0,11644.96,62,9.657142857142857,11,ASD-COA-GFL004-AHU063,8.02,DIRTY,11645.852200000008,13.0,NOT WORKING,11644.96
148,0.0,23854.5,18,5.921875,6,ASD-COB-GFL020-AHU082,12.96,DAMAGED,23850.89129999998,0.0,DAMAGED,23854.5
46,0.0,15431.28,14,10.741379310344827,4,ASD-MTB-FOF009-AHU029,22.79,WARNING,15425.520700000005,69.0,WARNING,15431.28
793,1.0,24203.06,309,1.9230769230769231,3,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,24203.060000000045,0.0,NOT WORKING,24203.06
466,160.0,4169.34,29,14.275,5,ASD-MTB-FOF008-AHU207,0.0,DIRTY,4168.013500000003,0.0,DIRTY,4169.34
595,0.0,32760.22,44,13.409090909090908,10,ASD-MTB-FOF021-AHU187,4.02,NOISY,32757.669200000037,0.0,NOISY,32760.22
171,0.0,11791.12,38,6.427083333333333,7,ASD-MTB-FOF011-AHU045,3.2,NOT WORKING,11796.522600000004,52.0,DIRTY,11791.12
351,0.0,8092.5,28,8.232558139534884,12,ASD-MTB-FOF024-AHU195,15.44,DIRTY,8092.897999999996,76.0,DIRTY,8092.5
537,0.0,1643.66,32,11.838235294117649,7,ASD-COC-TFL001-AHU128,2.97,DAMAGED,1640.1808999999996,0.0,DAMAGED,1643.66
537,0.0,15234.6,152,3.946236559139785,7,ASD-MTB-FOF008-AHU016,0.18,DAMAGED,15228.713400000015,0.0,DAMAGED,15234.6
80,30.0,1432.38,17,6.803921568627451,4,ASD-MTB-FOF008-AHU062,0.0,DIRTY,1424.8927999999992,0.0,DIRTY,1432.38
263,10.0,42402.8,51,4.746753246753247,11,ASD-MTB-GFL06A-AHU169,0.0,DAMAGED,42402.978799999924,0.0,DIRTY,42402.8
633,0.0,47162.88,79,7.481481481481482,10,ASD-COC-GFL003-AHU120,2.63,DIRTY,47172.31020000006,0.0,DIRTY,47162.88
451,0.0,10694.26,33,8.894736842105264,4,ASD-COB-GFL18A-AHU192,8.42,NOT WORKING,10689.321300000005,0.0,NOT WORKING,10694.26
351,0.0,7149.900000000001,26,8.232558139534884,12,ASD-MTB-FOF024-AHU195,6.06,DIRTY,7145.581600000005,0.0,DIRTY,7149.900000000001
584,44.0,30768.44,79,7.654761904761905,8,ASD-COA-GFL004-AHU069,0.0,DAMAGED,30768.263999999952,0.0,DAMAGED,30768.44
556,0.0,59707.94,102,4.8359375,9,ASD-COB-GFL18A-AHU191,4.9,DIRTY,59725.573800000035,0.0,DIRTY,59707.94
262,0.0,29842.75,52,4.128865979381444,9,ASD-MTB-FOF021-AHU054,6.68,WARNING,29854.118599999983,0.0,WARNING,29842.75
297,0.0,23256.68,48,4.8359375,1,ASD-COB-GFL18A-AHU191,0.08,DIRTY,23258.5146,0.0,DIRTY,23256.68
579,64.0,40935.8,61,9.743589743589745,8,ASD-COB-GFL018-AHU084,0.0,DAMAGED,40945.80199999995,0.0,DIRTY,40935.8
602,0.0,63417.76,89,6.329787234042553,9,ASD-MTB-FOF011-AHU023,0.0,DIRTY,63417.55839999994,0.0,DIRTY,63417.76
0,,0.0,1,8.18421052631579,2,ASD-MTB-GFL07A-AHU176,0.0,DIRTY,0.0,0.0,DAMAGED,0.0
477,0.0,39610.8,64,8.7,5,ASD-MTB-GFL06A-AHU168,3.71,WARNING,39617.02349999999,0.0,WARNING,39610.8
764,0.0,21975.83,79,9.36904761904762,3,ASD-COB-AM5-AHU01,2.18,LEAKAGE,21977.784800000012,0.0,LEAKAGE,21975.83
32,21.0,0.0,5,8.76595744680851,2,ASD-COC-GFL004-AHU122,0.0,DIRTY,0.0,0.0,DIRTY,0.0
590,0.0,64581.24,108,5.083333333333333,8,ASD-MTB-FOF009-AHU031,8.33,DAMAGED,64561.94569999998,0.0,DAMAGED,64581.24
126,0.0,9795.2,38,4.284090909090909,5,ASD-MTB-FOF011-AHU041,4.82,NOISY,9797.602100000011,7.0,NOISY,9795.2
731,0.0,3113.94,40,15.875,2,ASD-COC-GFL005-AHU113,4.1,DIRTY,3112.146399999999,0.0,DIRTY,3113.94
512,0.0,24099.8,42,8.232558139534884,6,ASD-MTB-FOF024-AHU195,3.41,DAMAGED,24107.506099999984,0.0,DAMAGED,24099.8
366,0.0,4672.84,30,11.666666666666666,1,ASD-COC-TFL005-AHU145,14.65,NOT WORKING,4673.1279000000095,0.0,NOT WORKING,4672.84
623,0.0,47107.52,151,4.284090909090909,9,ASD-MTB-FOF011-AHU041,1.26,NOISY,47106.31999999996,0.0,DIRTY,47107.52
818,49.0,104330.5,183,4.3478260869565215,3,ASD-MTB-FOF008-AHU018,0.0,NOT WORKING,104522.94350000001,0.0,DAMAGED,104330.5
583,0.0,2262.0,34,14.977272727272728,9,LSD-TXP-GFL26A-AHU201,4.99,DIRTY,2258.8972000000003,16.0,DAMAGED,2262.0
758,0.0,90412.08,246,2.815217391304348,2,ASD-MTB-FOF024-AHU055,3.55,NOT WORKING,90418.92780000005,5.0,NOT WORKING,90412.08
258,0.0,25899.19,52,5.6454545454545455,9,ASD-MTB-FOF010-AHU044,11.39,DIRTY,25926.29179999999,0.0,DIRTY,25899.19
493,0.0,7759.71,34,10.84722222222222,5,ASD-COB-GFL018-AHU090,2.46,DIRTY,7761.772999999989,0.0,DIRTY,7759.71
768,0.0,17234.84,126,5.940298507462686,2,ASD-COC-GFL005-AHU123,2.37,DAMAGED,17239.827400000002,0.0,DAMAGED,17234.84
321,0.0,41645.68,128,3.05078125,11,ASD-MTB-FOF010-AHU040,1.4,NOT WORKING,41645.68000000007,0.0,NOT WORKING,41645.68
717,0.0,17649.97,66,9.90277777777778,12,ASD-MTB-FOF024-AHU196,3.83,DIRTY,17643.714799999987,0.0,DIRTY,17649.97
120,17.0,6013.16,27,5.044303797468355,5,ASD-COA-GFL001-AHU066,0.0,WARNING,6014.352000000001,0.0,WARNING,6013.16
77,12.0,5858.65,43,4.25,4,ASD-MTB-GFL006-AHU004,0.0,WARNING,5857.052300000002,0.0,WARNING,5858.65
777,0.0,29840.12,113,6.627118644067797,3,ASD-COB-BAS17A-AHU205,0.04,DIRTY,29850.2638,0.0,DIRTY,29840.12
507,17.0,76587.5,41,11.814814814814817,11,ASD-MTB-FOF06A-AHU174,0.0,DAMAGED,76575.852,0.0,DIRTY,76587.5
283,0.0,9703.8,46,8.053191489361701,10,ASD-COA-GFL003-AHU068,18.27,DIRTY,9704.763800000002,0.0,DIRTY,9703.8
341,17.0,24167.58,53,7.212121212121212,2,ASD-COB-GFL017-AHU086,0.0,DIRTY,24166.96940000003,0.0,DIRTY,24167.58
408,69.0,1652.16,19,20.33333333333333,2,ASD-COC-GFL008-AHU110,0.0,DAMAGED,1652.4272000000024,0.0,DAMAGED,1652.16
638,0.0,22301.4,70,8.538461538461538,10,ASD-COB-GFL019-AHU083,7.15,DIRTY,22301.399999999958,15.0,DIRTY,22301.4
681,0.0,51738.78,103,6.339622641509434,11,ASD-COA-GFL004-AHU070,0.0,DIRTY,51775.12210000001,0.0,DIRTY,51738.78
818,1.0,24203.06,345,1.9230769230769231,4,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,24203.060000000045,0.0,NOT WORKING,24203.06
437,55.0,2137.6,17,20.23076923076923,9,ASD-COC-TFL002-AHU156,0.0,DAMAGED,2137.5472000000036,0.0,NOT WORKING,2137.6
685,0.0,19258.34,212,1.9230769230769231,11,ASD-MTB-FOF011-AHU043,0.6,NOISY,19258.340000000033,11.0,NOISY,19258.34
44,44.0,94.68,3,9.36904761904762,4,ASD-COB-AM5-AHU01,0.0,DIRTY,94.49020000000006,0.0,DIRTY,94.68
534,0.0,30881.64,53,9.59722222222222,8,ASD-COB-GFL018-AHU080,1.92,DAMAGED,30880.974400000017,0.0,DAMAGED,30881.64
96,22.0,22476.42,25,6.329787234042553,5,ASD-MTB-FOF011-AHU023,0.0,DIRTY,22472.906999999992,0.0,DIRTY,22476.42
128,5.0,14788.6,55,2.9299065420560746,5,ASD-MTB-GFL007-AHU003,0.0,DIRTY,14781.705300000005,0.0,DIRTY,14788.6
288,245.0,1500.3000000000002,15,14.142857142857142,10,ASD-MTB-FOF024-AHU005,0.0,DIRTY,1500.1076000000007,0.0,DIRTY,1500.3000000000002
777,0.0,30800.44,115,6.627118644067797,3,ASD-COB-BAS17A-AHU205,1.37,DIRTY,30789.01719999997,0.0,DIRTY,30800.44
255,0.0,19725.2,36,8.594594594594595,9,ASD-MTB-FOF009-AHU015,11.08,DIRTY,19737.8833,0.0,NOISY,19725.2
56,0.0,11349.62,8,4.8359375,5,ASD-COB-GFL18A-AHU191,21.6,DIRTY,11349.670900000005,21.0,DIRTY,11349.62
98,0.0,36131.24,24,6.933962264150943,4,ASD-MTB-FOF06A-AHU172,4.74,DIRTY,36124.83660000001,0.0,DIRTY,36131.24
180,0.0,14649.32,28,7.688888888888889,8,ASD-MTB-FOF021-AHU038,15.01,WARNING,14648.942900000002,15.0,DAMAGED,14649.32
289,43.0,976.96,11,27.821428571428573,11,ASD-COC-TFL001-AHU155,0.0,DAMAGED,976.7709000000016,0.0,DAMAGED,976.96
669,78.0,16498.64,43,13.596153846153848,12,ASD-MTB-FOF021-AHU189,0.0,DAMAGED,16491.187099999974,0.0,NOISY,16498.64
490,0.0,3199.42,87,1.9230769230769231,5,ASD-MTB-FOF011-AHU043,0.05,NOT WORKING,3199.420000000002,0.0,NOT WORKING,3199.42
504,0.0,8667.3,57,7.888888888888889,5,ASD-COA-GFL002-AHU067,3.85,DIRTY,8665.053100000012,0.0,DIRTY,8667.3
451,28.0,60490.18,109,4.9125,4,ASD-MTB-FOF008-AHU030,0.0,NOT WORKING,60490.91659999997,0.0,NOT WORKING,60490.18
624,5.0,16265.179999999998,65,7.971153846153846,9,ASD-COA-GFL003-AHU074,0.0,DIRTY,16265.305799999995,0.0,DAMAGED,16265.179999999998
677,0.0,19860.7,65,9.36904761904762,12,ASD-COB-AM5-AHU01,8.96,DAMAGED,19836.557499999984,0.0,DAMAGED,19860.7
329,0.0,29040.02,28,11.155172413793103,12,ASD-MTB-FOF024-AHU194,8.28,DAMAGED,29040.911000000036,0.0,DAMAGED,29040.02
627,0.0,22301.4,68,8.538461538461538,10,ASD-COB-GFL019-AHU083,8.36,DIRTY,22301.399999999958,10.0,DIRTY,22301.4
537,0.0,2226.34,35,11.838235294117649,7,ASD-COC-TFL001-AHU128,0.14,DAMAGED,2221.1814000000018,0.0,DAMAGED,2226.34
743,10.0,15393.92,111,5.940298507462686,1,ASD-COC-GFL005-AHU123,0.0,DAMAGED,15394.487500000016,0.0,DAMAGED,15393.92
573,57.0,38297.44,55,10.5,8,ASD-MTB-FOF021-AHU048,0.0,DAMAGED,38294.99579999996,0.0,NOT WORKING,38297.44
207,64.0,2463.55,19,6.953703703703703,8,ASD-MTB-FOF011-AHU037,0.0,DIRTY,2462.4327999999996,0.0,BLOCKED,2463.55
810,0.0,64365.64,236,3.0992063492063493,3,ASD-MTB-FOF010-AHU042,1.04,NOT WORKING,64365.63999999992,3.0,NOT WORKING,64365.64
135,11.0,9213.34,17,7.63953488372093,5,ASD-COB-GFL020-AHU081,0.0,DIRTY,9213.082099999994,0.0,DIRTY,9213.34
402,0.0,14100.56,41,7.654761904761905,2,ASD-COA-GFL004-AHU069,5.28,WARNING,14101.186600000023,0.0,WARNING,14100.56
24,0.0,13816.3,17,4.9125,2,ASD-MTB-FOF008-AHU030,5.77,DAMAGED,13818.934200000002,0.0,DAMAGED,13816.3
621,0.0,12988.22,36,13.648148148148149,10,ASD-MTB-FOF07A-AHU179,3.84,DAMAGED,12988.302799999987,0.0,DAMAGED,12988.22
262,0.0,2580.4,18,10.482142857142858,10,ASD-COB-GFL018-AHU088,6.35,DIRTY,2580.402499999997,69.0,DIRTY,2580.4
495,0.0,3199.42,95,1.9230769230769231,5,ASD-MTB-FOF011-AHU043,0.45,NOT WORKING,3199.420000000002,0.0,NOT WORKING,3199.42
419,0.0,27185.24,75,6.427083333333333,3,ASD-MTB-FOF011-AHU045,3.16,NOT WORKING,27180.350799999993,0.0,NOT WORKING,27185.24
614,0.0,21212.26,66,9.534883720930232,9,LSD-VCN-FFL-AHU198,11.54,DIRTY,21212.772200000007,3.0,DAMAGED,21212.26
347,0.0,14629.56,78,4.404109589041096,12,ASD-MTB-FOF008-AHU206,11.7,DAMAGED,14625.018699999997,0.0,DAMAGED,14629.56
28,0.0,293.45,4,8.594594594594595,2,ASD-MTB-FOF009-AHU015,2.84,DIRTY,298.63650000000024,0.0,DIRTY,293.45
267,0.0,19873.26,36,9.59722222222222,11,ASD-COB-GFL018-AHU080,23.74,DAMAGED,19845.715999999997,0.0,DAMAGED,19873.26
35,31.0,0.0,5,27.318181818181817,2,ASD-COC-TFL003-AHU138,0.0,DAMAGED,0.0,0.0,DAMAGED,0.0
358,0.0,9296.28,99,3.946236559139785,1,ASD-MTB-FOF008-AHU016,1.07,DIRTY,9302.846800000001,0.0,DIRTY,9296.28
179,10.0,8576.83,77,2.596296296296296,7,ASD-MTB-GFL-AHU204,0.0,DIRTY,8585.477999999992,0.0,DIRTY,8576.83
632,37.0,24827.1,65,8.340909090909092,10,ASD-COA-GFL003-AHU064,0.0,DIRTY,24828.254000000037,0.0,NOT WORKING,24827.1
0,,299.82,1,7.688888888888889,2,ASD-MTB-FOF021-AHU038,0.0,DIRTY,300.2023999999998,0.0,BLOCKED,299.82
220,50.0,4587.88,15,14.452380952380953,8,ASD-MTB-FOF008-AHU060,0.0,DIRTY,4589.623600000002,0.0,WARNING,4587.88
97,3.0,2191.74,19,5.2611940298507465,4,ASD-COA-GFL003-AHU072,0.0,DIRTY,2191.738199999997,0.0,DIRTY,2191.74
351,25.0,51779.18,91,4.9125,1,ASD-MTB-FOF008-AHU030,0.0,DIRTY,51776.72060000001,0.0,NOT WORKING,51779.18
802,0.0,24203.06,320,1.9230769230769231,3,ASD-MTB-FOF011-AHU043,0.04,NOT WORKING,24203.060000000045,1.0,NOT WORKING,24203.06
484,0.0,16823.579999999998,63,5.2611940298507465,5,ASD-COA-GFL003-AHU072,0.6,NOISY,16839.511499999993,0.0,NOISY,16823.579999999998
80,0.0,1901.94,20,6.803921568627451,4,ASD-MTB-FOF008-AHU062,7.78,DIRTY,1903.7180999999985,0.0,DIRTY,1901.94
258,0.0,10436.44,33,6.627118644067797,10,ASD-COB-BAS17A-AHU205,6.83,WARNING,10435.176400000004,0.0,WARNING,10436.44
334,0.0,47461.6,16,11.814814814814817,5,ASD-MTB-FOF06A-AHU174,5.98,DIRTY,47447.28759999996,50.0,DIRTY,47461.6
337,0.0,2345.82,16,25.33333333333333,12,ASD-COC-TFL006-AHU150,14.01,DIRTY,2346.334200000003,0.0,DIRTY,2345.82
450,0.0,35019.07,76,5.6454545454545455,4,ASD-MTB-FOF010-AHU044,0.58,DIRTY,35019.85739999996,0.0,DIRTY,35019.07
243,1.0,7107.139999999999,39,5.2611940298507465,9,ASD-COA-GFL003-AHU072,0.0,DIRTY,7107.866200000003,0.0,NOT WORKING,7107.139999999999
37,0.0,782.4,5,15.826086956521738,3,ASD-COC-GFL006-AHU109,10.05,WARNING,782.3999999999999,0.0,DAMAGED,782.4
523,0.0,14091.12,143,3.946236559139785,6,ASD-MTB-FOF008-AHU016,2.61,DIRTY,14099.85460000002,0.0,DIRTY,14091.12
489,0.0,71303.12,34,11.814814814814817,10,ASD-MTB-FOF06A-AHU174,4.49,DAMAGED,71243.219,0.0,DAMAGED,71303.12
521,21.0,1920.64,27,20.83333333333333,6,ASD-COC-GFL002-AHU100,0.0,DAMAGED,1920.640000000004,0.0,DAMAGED,1920.64
383,0.0,38563.72,39,9.0875,2,ASD-MTB-FOF021-AHU185,7.18,DIRTY,38573.324100000005,0.0,DIRTY,38563.72
295,39.0,9178.6,89,3.946236559139785,11,ASD-MTB-FOF008-AHU016,0.0,NOT WORKING,9178.599999999984,0.0,NOT WORKING,9178.6
644,0.0,40387.52,74,8.594594594594595,10,ASD-MTB-FOF009-AHU015,17.58,DAMAGED,40383.29769999998,1.0,DAMAGED,40387.52
518,0.0,4182.38,30,5.607142857142857,7,ASD-COC-GFL005-AHU124,0.0,WARNING,4177.3987000000025,0.0,WARNING,4182.38
824,4.0,53460.16,253,3.05078125,4,ASD-MTB-FOF010-AHU040,0.0,NOT WORKING,53460.160000000076,0.0,NOT WORKING,53460.16
433,0.0,13932.75,51,5.2611940298507465,3,ASD-COA-GFL003-AHU072,16.62,WARNING,13933.1201,0.0,WARNING,13932.75
647,0.0,83507.78,146,4.9125,10,ASD-MTB-FOF008-AHU030,0.0,DIRTY,83585.23119999985,0.0,DIRTY,83507.78
30,0.0,3607.14,5,14.78,3,ASD-MTB-FOF009-AHU021,12.71,DIRTY,3606.7048000000013,0.0,DIRTY,3607.14
554,0.0,33546.26,62,9.59722222222222,8,ASD-COB-GFL018-AHU080,10.83,NOT WORKING,33541.93429999999,20.0,DAMAGED,33546.26
46,0.0,1042.0,9,8.7,3,ASD-MTB-GFL06A-AHU168,9.13,BLOCKED,1041.5754999999983,0.0,BLOCKED,1042.0
0,0.0,0.0,2,6.627118644067797,2,ASD-COB-BAS17A-AHU205,9.86,DIRTY,0.0,0.0,DAMAGED,0.0
0,0.0,1041.1999999999998,7,6.953703703703703,1,ASD-MTB-FOF011-AHU037,3.49,DIRTY,1041.7182999999982,0.0,DAMAGED,1041.1999999999998
685,0.0,39974.76,98,7.149122807017544,11,ASD-COC-GFL002-AHU118,6.93,DAMAGED,39968.92369999995,17.0,DAMAGED,39974.76
531,0.0,23878.64,66,7.654761904761905,6,ASD-COA-GFL004-AHU069,8.95,DAMAGED,23881.692599999984,0.0,DAMAGED,23878.64
562,0.0,73509.36,121,5.298611111111111,7,ASD-COC-GFL003-AHU119,1.49,WARNING,73621.96930000001,0.0,WARNING,73509.36
348,0.0,2547.9,55,1.9230769230769231,12,ASD-MTB-FOF011-AHU043,5.24,NOT WORKING,2547.899999999996,0.0,DAMAGED,2547.9
353,0.0,16353.2,47,8.320512820512821,12,ASD-MTB-FOF011-AHU033,19.86,DAMAGED,16354.289800000017,0.0,DAMAGED,16353.2
213,0.0,43168.9,42,6.329787234042553,9,ASD-MTB-FOF011-AHU023,6.7,DAMAGED,43168.84589999994,1.0,DAMAGED,43168.9
24,0.0,24903.06,15,5.083333333333333,1,ASD-MTB-FOF009-AHU031,10.53,DIRTY,24898.81620000002,0.0,DIRTY,24903.06
539,166.0,250.44,19,21.53846153846154,7,ASD-COC-TFL003-AHU135,0.0,DAMAGED,250.43999999999963,0.0,DIRTY,250.44
187,0.0,14130.84,16,16.785714285714285,7,ASD-MTB-FOF021-AHU188,7.35,NOISY,14137.661800000003,0.0,NOISY,14130.84
154,0.0,14569.32,26,7.688888888888889,7,ASD-MTB-FOF021-AHU038,7.35,WARNING,14572.006199999996,26.0,WARNING,14569.32
566,6.0,15138.36,45,12.583333333333334,10,ASD-COB-GFL017-AHU089,0.0,DAMAGED,15128.542100000011,0.0,DIRTY,15138.36
0,0.0,463.6,4,11.75,1,ASD-MTB-FOF010-AHU026,3.99,DIRTY,461.55100000000004,180.0,DAMAGED,463.6
437,15.0,0.0,63,3.644329896907216,5,ASD-COA-SFL005-AHU076,0.0,NOT WORKING,0.0,0.0,NOT WORKING,0.0
631,0.0,74992.64,116,4.128865979381444,10,ASD-MTB-FOF021-AHU054,6.57,BADSMELL,75025.02979999989,18.0,NOT WORKING,74992.64
499,0.0,17088.18,96,4.404109589041096,5,ASD-MTB-FOF008-AHU206,0.59,DAMAGED,17079.43749999999,0.0,DAMAGED,17088.18
249,0.0,21192.72,28,6.368421052631579,9,ASD-MTB-GFL06A-AHU170,4.43,DIRTY,21199.611100000027,23.0,DIRTY,21192.72
541,0.0,46765.86,76,6.339622641509434,7,ASD-COA-GFL004-AHU070,21.01,DIRTY,46767.1554,4.0,DIRTY,46765.86
256,12.0,9759.57,41,5.2611940298507465,9,ASD-COA-GFL003-AHU072,0.0,DIRTY,9752.148299999997,0.0,DIRTY,9759.57
652,0.0,5232.28,56,11.10344827586207,10,ASD-COC-TFL006-AHU148,1.86,DIRTY,5231.804399999996,0.0,DIRTY,5232.28
306,15.0,864.0799999999999,11,26.75,11,ASD-COC-TFL003-AHU137,0.0,DAMAGED,864.1817000000013,0.0,DAMAGED,864.0799999999999
540,75.0,11540.96,49,9.657142857142857,6,ASD-COA-GFL004-AHU063,0.0,DAMAGED,11540.81439999999,0.0,DAMAGED,11540.96
282,8.0,21236.1,87,2.9299065420560746,10,ASD-MTB-GFL007-AHU003,0.0,WARNING,21240.07100000001,0.0,WARNING,21236.1
351,0.0,7414.5,27,8.232558139534884,12,ASD-MTB-FOF024-AHU195,7.51,DIRTY,7413.746900000004,0.0,DIRTY,7414.5
501,9.0,0.0,97,3.644329896907216,7,ASD-COA-SFL005-AHU076,0.0,NOT WORKING,0.0,0.0,LOW AIR PRESSURE,0.0
694,1.0,90412.08,231,2.815217391304348,12,ASD-MTB-FOF024-AHU055,0.0,NOT WORKING,90412.08000000006,0.0,NOT WORKING,90412.08
